sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_HCHL	p_fitness_adj_CO2_30percent	p_fitness_adj_HCHL	impact_score
nc_sll1686-as	NA	NA	NA	0.21620872860266743	NA	0.8308242601077898	NA	NA
nc_sll1687-as	NA	NA	NA	0.3490496131630153	NA	0.48928840640055	NA	NA
nc_sll1691-as	NA	NA	NA	-0.4611882681219628	NA	0.7708972345456213	NA	NA
nc_sll1691	NA	NA	NA	-0.1832889832914475	NA	0.6045603515864193	NA	NA
nc_sll1694-as	NA	NA	NA	0.4631765272367846	NA	0.49333821959901863	NA	NA
nc_sll1694	NA	NA	NA	0.9693236762212523	NA	0.033824490359733735	NA	NA
nc_sll1695-as	NA	NA	NA	0.17524097594930135	NA	0.8542992235356	NA	NA
nc_sll1696	NA	NA	NA	1.2902787384383387	NA	0.9458951075850284	NA	NA
nc_sll1697	NA	NA	NA	0.13594118840222102	NA	1	NA	NA
nc_sll1699-as	NA	NA	NA	-0.9353157259877801	NA	0.21242716088599387	NA	NA
nc_sll1699	NA	NA	NA	-0.8190784649245393	NA	0.41870951708492	NA	NA
nc_sll1703-as	NA	NA	NA	0.0706036656477057	NA	0.9458951075850284	NA	NA
nc_sll1704	NA	NA	NA	0.5753235463319707	NA	0.6984100208815922	NA	NA
nc_sll1709	NA	NA	NA	-2.1421057638373893	NA	0.1653205306953264	NA	NA
nc_sll1717	NA	NA	NA	-0.13134546622493726	NA	0.25632814571835166	NA	NA
nc_sll1721-as	NA	NA	NA	0.05264419964255068	NA	0.8010213373011333	NA	NA
nc_sll1722-as	NA	NA	NA	0.43582579807644184	NA	0.7324131804450047	NA	NA
nc_sll1723-as	NA	NA	NA	0.2385536991167541	NA	0.9190642338250596	NA	NA
nc_sll1724-as	NA	NA	NA	-0.5800298550106816	NA	0.8308242601077898	NA	NA
nc_sll1725-as	NA	NA	NA	0.4248452542857655	NA	0.2871038646357691	NA	NA
nc_sll1730-as2	NA	NA	NA	0.32830920919430295	NA	0.8542992235356	NA	NA
nc_sll1730-as	NA	NA	NA	0.002256523101303286	NA	0.594324564040631	NA	NA
nc_sll1732-as	NA	NA	NA	-0.19986316385025388	NA	0.5217432202413865	NA	NA
nc_sll1732	NA	NA	NA	-1.7215771321535132	NA	0.6652586483325006	NA	NA
nc_sll1733-as	NA	NA	NA	0.8012004675939925	NA	0.27496316702089124	NA	NA
nc_sll1734	NA	NA	NA	1.5246480183216982	NA	0.6984100208815922	NA	NA
nc_sll1736	NA	NA	NA	1.3626735824520952	NA	0.011007797784977914	NA	NA
nc_sll1739-as	NA	NA	NA	0.052825541369499227	NA	0.9458951075850284	NA	NA
nc_sll1740	NA	NA	NA	-2.9114400849043887	NA	0.02733359653063263	NA	NA
nc_sll1742	NA	NA	NA	0.2755398336560594	NA	0.6652586483325006	NA	NA
nc_sll1744-as2	NA	NA	NA	-0.31958723929945454	NA	0.41870951708492	NA	NA
nc_sll1744-as	NA	NA	NA	0.5482104594951158	NA	0.34672092298393176	NA	NA
nc_sll1744	NA	NA	NA	-3.9987251125176995	NA	0.00872410061899529	NA	NA
nc_sll1746	NA	NA	NA	-2.3588267629774013	NA	0.016428079366291867	NA	NA
nc_sll1749-as	NA	NA	NA	0.339679126794966	NA	0.9647691158263495	NA	NA
nc_sll1750-as2	NA	NA	NA	-0.018436520523974265	NA	0.6652586483325006	NA	NA
nc_sll1750-as	NA	NA	NA	0.6580300330413327	NA	0.34022177127353104	NA	NA
nc_sll1750	NA	NA	NA	0.2702619922510733	NA	1	NA	NA
nc_sll1752-as	NA	NA	NA	-4.951665779559907	NA	0.19918644881115583	NA	NA
nc_sll1755-as2	NA	NA	NA	-0.4096927025484277	NA	0.48928840640055	NA	NA
nc_sll1755-as	NA	NA	NA	-0.36632877789826845	NA	0.28397608833732335	NA	NA
nc_sll1770	NA	NA	NA	0.672272459291297	NA	0.08169384387075593	NA	NA
nc_sll1771-as	NA	NA	NA	0.5437387555574983	NA	0.2871038646357691	NA	NA
nc_sll1773-as	NA	NA	NA	-1.792895812778701	NA	0.25632814571835166	NA	NA
nc_sll1775-as	NA	NA	NA	-0.2847170522804573	NA	0.49333821959901863	NA	NA
nc_sll1775	NA	NA	NA	0.039791636005322865	NA	0.6652586483325006	NA	NA
nc_sll1787-as	NA	NA	NA	-1.9837784069535302	NA	0.14692368791880397	NA	NA
nc_sll1800-as	NA	NA	NA	-0.012942035770037622	NA	0.5217432202413865	NA	NA
nc_sll1802-as	NA	NA	NA	0.3321348045594692	NA	0.9647691158263495	NA	NA
nc_sll1806-as	NA	NA	NA	0.6525720536616252	NA	0.13092199202511332	NA	NA
nc_sll1808	NA	NA	NA	-1.245751088787625	NA	0.5001878928198678	NA	NA
nc_sll1811-as	NA	NA	NA	-0.7176240008649502	NA	0.6494176158492303	NA	NA
nc_sll1812-as	NA	NA	NA	0.6666232575282333	NA	0.2657783821366908	NA	NA
nc_sll1814-as	NA	NA	NA	1.9860813699958721	NA	0.11213672838426873	NA	NA
nc_sll1814	NA	NA	NA	-2.5043538970917805	NA	0.015082462181647676	NA	NA
nc_sll1818-as	NA	NA	NA	1.105549040121912	NA	0.27496316702089124	NA	NA
nc_sll1819	NA	NA	NA	-3.752798287724319	NA	0.009038483826191542	NA	NA
nc_sll1820	NA	NA	NA	-2.706562920719002	NA	0.08816848011047329	NA	NA
nc_sll1822	NA	NA	NA	-2.451086883180735	NA	0.012655438425160917	NA	NA
nc_sll1823-as	NA	NA	NA	-0.002686715315440255	NA	0.3811252389316491	NA	NA
nc_sll1825-as	NA	NA	NA	-1.0484319024399023	NA	0.8913948614040894	NA	NA
nc_sll1830-as	NA	NA	NA	-0.777813052159911	NA	0.16704207473650773	NA	NA
nc_sll1831	NA	NA	NA	0.3272202959165319	NA	0.9458951075850284	NA	NA
nc_sll1833-as	NA	NA	NA	-0.834734281928874	NA	0.046238987532981564	NA	NA
nc_sll1844-as2	NA	NA	NA	0.42777590737637317	NA	0.19000563603671725	NA	NA
nc_sll1851-as	NA	NA	NA	0.141830749685383	NA	0.8308242601077898	NA	NA
nc_sll1862	NA	NA	NA	-0.17749517617580104	NA	0.3811252389316491	NA	NA
nc_sll1864-as2	NA	NA	NA	-0.23493999774067814	NA	0.4369213053105286	NA	NA
nc_sll1865	NA	NA	NA	0.29168323848871025	NA	0.41870951708492	NA	NA
nc_sll1867-as	NA	NA	NA	0.4192931117153968	NA	0.584708522690724	NA	NA
nc_sll1870	NA	NA	NA	0.24384597985363332	NA	0.6045603515864193	NA	NA
nc_sll1874-as	NA	NA	NA	0.14339014228068162	NA	0.8313727550868939	NA	NA
nc_sll1878-as	NA	NA	NA	0.17126304087198438	NA	0.8313727550868939	NA	NA
nc_sll1879-as	NA	NA	NA	0.13668910694934844	NA	1	NA	NA
nc_sll1885-as2	NA	NA	NA	0.62175266864237	NA	0.34022177127353104	NA	NA
nc_sll1885-as	NA	NA	NA	-2.297136657619509	NA	0.00872410061899529	NA	NA
nc_sll1888-as2	NA	NA	NA	0.13901382964389528	NA	1	NA	NA
nc_sll1888-as	NA	NA	NA	0.9316285751027658	NA	0.13735712564938268	NA	NA
nc_sll1888	NA	NA	NA	0.35812997750608877	NA	0.48928840640055	NA	NA
nc_sll1890	NA	NA	NA	-3.924868308058143	NA	0.6045603515864193	NA	NA
nc_sll1892	NA	NA	NA	0.3766747476158812	NA	0.9429872524997184	NA	NA
nc_sll1894-as	NA	NA	NA	0.3640698005895045	NA	0.6984100208815922	NA	NA
nc_sll1894	NA	NA	NA	-2.5180000824388307	NA	0.08816848011047329	NA	NA
nc_sll1895	NA	NA	NA	0.5066261980301047	NA	0.28397608833732335	NA	NA
nc_sll1898-as	NA	NA	NA	0.1906556915723574	NA	0.8927347877322642	NA	NA
nc_sll1898	NA	NA	NA	0.4730447977477816	NA	0.6652586483325006	NA	NA
nc_sll1905	NA	NA	NA	0.3431270599894626	NA	0.9190642338250596	NA	NA
nc_sll1906-as2	NA	NA	NA	0.6566889610647713	NA	0.34022177127353104	NA	NA
nc_sll1906-as	NA	NA	NA	0.6976111820165745	NA	0.8010213373011333	NA	NA
nc_sll1908-as	NA	NA	NA	-0.2858936130515588	NA	0.6984100208815922	NA	NA
nc_sll1917-as	NA	NA	NA	0.6496038630145431	NA	0.34022177127353104	NA	NA
nc_sll1920-as	NA	NA	NA	0.26866752491042173	NA	0.6652586483325006	NA	NA
nc_sll1920	NA	NA	NA	-3.302485637336854	NA	0.13273659218085376	NA	NA
nc_sll1929	NA	NA	NA	0.14568589926360664	NA	1	NA	NA
nc_sll1930-as	NA	NA	NA	0.15526063703525458	NA	1	NA	NA
nc_sll1932-as	NA	NA	NA	-3.861975154241653	NA	0.10014466515897469	NA	NA
nc_sll1938	NA	NA	NA	-0.10617365524004094	NA	0.49333821959901863	NA	NA
nc_sll1941-as	NA	NA	NA	-0.2193528865893819	NA	0.8913948614040894	NA	NA
nc_sll1941	NA	NA	NA	0.6572460219622058	NA	0.34022177127353104	NA	NA
nc_sll1942	NA	NA	NA	0.7120542053308231	NA	0.10014466515897469	NA	NA
nc_sll1945	NA	NA	NA	-3.8109153946696774	NA	0.022314440220338617	NA	NA
nc_sll1950	NA	NA	NA	0.24487614851572198	NA	0.6652586483325006	NA	NA
nc_sll1951-as	NA	NA	NA	0.1881993664500342	NA	0.8624632381404762	NA	NA
nc_sll1951	NA	NA	NA	0.25093891508718436	NA	0.9647691158263495	NA	NA
nc_sll1954	NA	NA	NA	-0.0037833445828614363	NA	0.6652586483325006	NA	NA
nc_sll1965	NA	NA	NA	0.5203471539328488	NA	0.28397608833732335	NA	NA
nc_sll1967-as	NA	NA	NA	-0.14524212728471947	NA	0.7324131804450047	NA	NA
nc_sll1981	NA	NA	NA	-1.4333371947957358	NA	0.5047107698464934	NA	NA
nc_sll1987	NA	NA	NA	-0.513683772941266	NA	0.6984100208815922	NA	NA
nc_sll1988	NA	NA	NA	0.03231355681601366	NA	0.8978744444973047	NA	NA
nc_sll2001-as	NA	NA	NA	-0.6081284655586162	NA	0.48928840640055	NA	NA
nc_sll2001	NA	NA	NA	-0.9539564740152428	NA	0.03851561305067935	NA	NA
nc_sll2002-as	NA	NA	NA	-0.14035391617115503	NA	0.16298006374541968	NA	NA
nc_sll2002	NA	NA	NA	-0.12930040931979275	NA	0.34672092298393176	NA	NA
nc_sll2003-as	NA	NA	NA	0.09811686470858706	NA	0.9458951075850284	NA	NA
nc_sll2005	NA	NA	NA	-4.067765112425631	NA	0.009809899642329289	NA	NA
nc_sll2006-as	NA	NA	NA	0.10272145232139678	NA	0.9429872524997184	NA	NA
nc_sll2008	NA	NA	NA	-0.599753559299822	NA	0.13735712564938268	NA	NA
nc_sll2010-as	NA	NA	NA	-1.1444108640957775	NA	0.2516493303853144	NA	NA
nc_sll2012	NA	NA	NA	0.3200564357633204	NA	0.31525333969256586	NA	NA
nc_sll2013-as	NA	NA	NA	0.21205706183139497	NA	0.8180430461240636	NA	NA
nc_slr0007-as	NA	NA	NA	0.48168081494351456	NA	0.6984100208815922	NA	NA
nc_slr0007	NA	NA	NA	-1.540496948432082	NA	0.1945736474385929	NA	NA
nc_slr0011	NA	NA	NA	-2.693261681206303	NA	0.06491966300438194	NA	NA
nc_slr0016	NA	NA	NA	-1.4013534295514896	NA	0.34022177127353104	NA	NA
nc_slr0031-as	NA	NA	NA	0.2535967280128589	NA	0.9647691158263495	NA	NA
nc_slr0031	NA	NA	NA	-2.4841030221443297	NA	0.016428079366291867	NA	NA
nc_slr0032	NA	NA	NA	1.2784234512848367	NA	0.25632814571835166	NA	NA
nc_slr0033-as	NA	NA	NA	0.5140859088226879	NA	0.23672765952564015	NA	NA
nc_slr0039-as	NA	NA	NA	0.2815231475342864	NA	0.9647691158263495	NA	NA
nc_slr0040-as2	NA	NA	NA	-0.2820602168244696	NA	0.49333821959901863	NA	NA
nc_slr0040-as	NA	NA	NA	0.3009829871314485	NA	0.8978744444973047	NA	NA
nc_slr0042-as2	NA	NA	NA	0.16013392894755984	NA	1	NA	NA
nc_slr0042-as3	NA	NA	NA	0.16622545927646856	NA	1	NA	NA
nc_slr0042-as	NA	NA	NA	0.20627305004889435	NA	0.8927347877322642	NA	NA
nc_slr0054	NA	NA	NA	-4.958632106977357	NA	0.00872410061899529	NA	NA
nc_slr0056-as2	NA	NA	NA	0.04341159259415966	NA	0.594324564040631	NA	NA
nc_slr0056-as3	NA	NA	NA	0.25064541789667877	NA	0.9190642338250596	NA	NA
nc_slr0056-as	NA	NA	NA	0.034124054957070174	NA	0.8927347877322642	NA	NA
nc_slr0063-as	NA	NA	NA	-1.3168560336088626	NA	0.7708972345456213	NA	NA
nc_slr0063	NA	NA	NA	0.48173096089980916	NA	0.19000563603671725	NA	NA
nc_slr0070	NA	NA	NA	0.16941870841276765	NA	0.8313727550868939	NA	NA
nc_slr0072	NA	NA	NA	0.4368433507919558	NA	0.3219508045569536	NA	NA
nc_slr0073	NA	NA	NA	0.9329746889025132	NA	0.27496316702089124	NA	NA
nc_slr0079-as	NA	NA	NA	-0.14814819231098522	NA	0.8978744444973047	NA	NA
nc_slr0080-as	NA	NA	NA	0.2565493870380423	NA	0.8927347877322642	NA	NA
nc_slr0082	NA	NA	NA	1.1437913165565694	NA	0.05405695937378547	NA	NA
nc_slr0084	NA	NA	NA	-1.785095902924008	NA	0.10014466515897469	NA	NA
nc_slr0088	NA	NA	NA	0.8805141067806408	NA	0.6326011029152486	NA	NA
nc_slr0092-as	NA	NA	NA	0.14464022374344288	NA	0.9647691158263495	NA	NA
nc_slr0103	NA	NA	NA	0.7642164265383935	NA	0.11635175242516728	NA	NA
nc_slr0104-as	NA	NA	NA	0.020436186198659653	NA	0.8010213373011333	NA	NA
nc_slr0104	NA	NA	NA	1.1254105315017295	NA	0.033824490359733735	NA	NA
nc_slr0109	NA	NA	NA	0.557701537356426	NA	0.41870951708492	NA	NA
nc_slr0114	NA	NA	NA	-0.2890760945240562	NA	0.28397608833732335	NA	NA
nc_slr0115	NA	NA	NA	-1.0109254853983134	NA	0.7324131804450047	NA	NA
nc_slr0143-as2	NA	NA	NA	-0.21604027570033682	NA	0.5001878928198678	NA	NA
nc_slr0143-as	NA	NA	NA	0.07925609357520659	NA	0.9458951075850284	NA	NA
nc_slr0144-as	NA	NA	NA	0.5022240266336038	NA	0.49333821959901863	NA	NA
nc_slr0145-as	NA	NA	NA	0.4723612731248963	NA	0.8757201272803087	NA	NA
nc_slr0151-as	NA	NA	NA	0.31319723601397065	NA	0.6652586483325006	NA	NA
nc_slr0151	NA	NA	NA	0.019864656615229827	NA	0.48928840640055	NA	NA
nc_slr0163	NA	NA	NA	0.6176860389720988	NA	0.594324564040631	NA	NA
nc_slr0169	NA	NA	NA	-1.317905997848169	NA	0.45352377927595783	NA	NA
nc_slr0171-as	NA	NA	NA	-1.1810573519288583	NA	0.41870951708492	NA	NA
nc_slr0186	NA	NA	NA	-2.705042257245652	NA	0.5217432202413865	NA	NA
nc_slr0192-as	NA	NA	NA	-1.1118453123895864	NA	0.07597918091405867	NA	NA
nc_slr0197-as	NA	NA	NA	0.7685587399307581	NA	0.45352377927595783	NA	NA
nc_slr0199-as	NA	NA	NA	-3.2217126038876778	NA	0.10014466515897469	NA	NA
nc_slr0201	NA	NA	NA	0.32455578141883934	NA	0.594324564040631	NA	NA
nc_slr0207	NA	NA	NA	0.1749300136381862	NA	0.8978744444973047	NA	NA
nc_slr0208-as2	NA	NA	NA	0.1856701131560044	NA	0.9190642338250596	NA	NA
nc_slr0208-as	NA	NA	NA	0.23749868839285396	NA	0.8624632381404762	NA	NA
nc_slr0210-as	NA	NA	NA	0.3753848054564674	NA	0.9647691158263495	NA	NA
nc_slr0213-as	NA	NA	NA	-0.23974288699901716	NA	0.3219508045569536	NA	NA
nc_slr0216-as	NA	NA	NA	0.605464863405136	NA	0.2871038646357691	NA	NA
nc_slr0226-as	NA	NA	NA	0.2630497600465556	NA	0.9190642338250596	NA	NA
nc_slr0229	NA	NA	NA	0.6041590858827496	NA	0.34022177127353104	NA	NA
nc_slr0231-as	NA	NA	NA	0.1649407815658538	NA	0.9647691158263495	NA	NA
nc_slr0237-as	NA	NA	NA	0.42134338139560873	NA	0.8757201272803087	NA	NA
nc_slr0244-as	NA	NA	NA	-0.04811761814463052	NA	0.9647691158263495	NA	NA
nc_slr0257	NA	NA	NA	-0.4062521327344117	NA	0.13092199202511332	NA	NA
nc_slr0261-as2	NA	NA	NA	-0.5174960294149409	NA	0.632373293535994	NA	NA
nc_slr0261-as3	NA	NA	NA	0.5898683642937637	NA	0.34022177127353104	NA	NA
nc_slr0261-as	NA	NA	NA	-0.7770785154464108	NA	0.41870951708492	NA	NA
nc_slr0267-as	NA	NA	NA	-0.7789353303381286	NA	0.8624632381404762	NA	NA
nc_slr0273-as	NA	NA	NA	0.5210114577410775	NA	0.4551337833423071	NA	NA
nc_slr0273	NA	NA	NA	0.2797844561146299	NA	0.9647691158263495	NA	NA
nc_slr0293-as	NA	NA	NA	-0.2337519294788752	NA	0.49333821959901863	NA	NA
nc_slr0299	NA	NA	NA	-0.48105977820627704	NA	0.49333821959901863	NA	NA
nc_slr0300-as	NA	NA	NA	0.47680481527189017	NA	0.49333821959901863	NA	NA
nc_slr0301-as	NA	NA	NA	0.05271107684917875	NA	0.9458951075850284	NA	NA
nc_slr0302	NA	NA	NA	0.21762750616702436	NA	0.9647691158263495	NA	NA
nc_slr0306	NA	NA	NA	0.8257567060063906	NA	0.14692368791880397	NA	NA
nc_slr0309	NA	NA	NA	0.576668410861463	NA	0.8757201272803087	NA	NA
nc_slr0312	NA	NA	NA	0.18915351465242936	NA	0.9190642338250596	NA	NA
nc_slr0316	NA	NA	NA	-0.4550231273698976	NA	0.6652586483325006	NA	NA
nc_slr0317-as	NA	NA	NA	0.09221911134621638	NA	0.8978744444973047	NA	NA
nc_slr0319-as	NA	NA	NA	0.10777352589782398	NA	0.8313727550868939	NA	NA
nc_slr0319	NA	NA	NA	0.011880203467780473	NA	0.7324131804450047	NA	NA
nc_slr0320-as2	NA	NA	NA	-1.662159853666596	NA	0.34022177127353104	NA	NA
nc_slr0320-as3	NA	NA	NA	-1.76589594815819	NA	0.13273659218085376	NA	NA
nc_slr0320-as4	NA	NA	NA	-1.3404827296015027	NA	0.06491966300438194	NA	NA
nc_slr0320-as	NA	NA	NA	-1.1719119326522178	NA	0.08169384387075593	NA	NA
nc_slr0320	NA	NA	NA	0.5874147043453272	NA	0.1653205306953264	NA	NA
nc_slr0322-as	NA	NA	NA	-0.10497508173594439	NA	0.49333821959901863	NA	NA
nc_slr0326-as	NA	NA	NA	0.26232789973352016	NA	0.48928840640055	NA	NA
nc_slr0327-as	NA	NA	NA	0.08426120619717381	NA	0.8308242601077898	NA	NA
nc_slr0327	NA	NA	NA	0.8703339832266515	NA	0.11213672838426873	NA	NA
nc_slr0331-as2	NA	NA	NA	-0.06497224718927422	NA	0.9458951075850284	NA	NA
nc_slr0331-as	NA	NA	NA	-0.40336169824817403	NA	0.34672092298393176	NA	NA
nc_slr0331	NA	NA	NA	-0.8665753033278345	NA	0.28397608833732335	NA	NA
nc_slr0338-as	NA	NA	NA	-4.15151508296145	NA	0.03268795285868992	NA	NA
nc_slr0345-as	NA	NA	NA	0.17850247058029392	NA	1	NA	NA
nc_slr0346-as	NA	NA	NA	-0.1856409612790021	NA	0.8927347877322642	NA	NA
nc_slr0354-as	NA	NA	NA	1.2599521859196823	NA	0.27496316702089124	NA	NA
nc_slr0358-as	NA	NA	NA	0.07255369971487599	NA	0.8624632381404762	NA	NA
nc_slr0359-as2	NA	NA	NA	0.10402047163782704	NA	0.8978744444973047	NA	NA
nc_slr0359-as3	NA	NA	NA	0.28056596454005944	NA	0.7708972345456213	NA	NA
nc_slr0359-as	NA	NA	NA	-0.6642258135543991	NA	0.2871038646357691	NA	NA
nc_slr0359	NA	NA	NA	0.9168272810078825	NA	0.594324564040631	NA	NA
nc_slr0366-as	NA	NA	NA	0.17796348317972102	NA	0.8978744444973047	NA	NA
nc_slr0366	NA	NA	NA	0.5441174789806598	NA	0.19918644881115583	NA	NA
nc_slr0369-as2	NA	NA	NA	0.33915313676465814	NA	0.6326011029152486	NA	NA
nc_slr0369-as	NA	NA	NA	0.3285287802078096	NA	0.594324564040631	NA	NA
nc_slr0370-as	NA	NA	NA	0.1639619845742408	NA	0.9647691158263495	NA	NA
nc_slr0378-as	NA	NA	NA	-0.3568117306003017	NA	0.2871038646357691	NA	NA
nc_slr0379	NA	NA	NA	-2.0282635461880334	NA	0.14692368791880397	NA	NA
nc_slr0380-as	NA	NA	NA	-0.3390719531629934	NA	0.3219508045569536	NA	NA
nc_slr0394-as	NA	NA	NA	-0.18312884088365333	NA	0.5884023737480603	NA	NA
nc_slr0398-as	NA	NA	NA	-0.45980858015961534	NA	0.3811252389316491	NA	NA
nc_slr0404-as	NA	NA	NA	0.6805198076109911	NA	0.13273659218085376	NA	NA
nc_slr0407	NA	NA	NA	0.30757370639638615	NA	0.8169753166567393	NA	NA
nc_slr0408-as2	NA	NA	NA	-0.3056240126719353	NA	0.7324131804450047	NA	NA
nc_slr0408-as3	NA	NA	NA	-0.2190919218638663	NA	0.6045603515864193	NA	NA
nc_slr0408-as	NA	NA	NA	0.3221509438769325	NA	0.3178048046721386	NA	NA
nc_slr0408	NA	NA	NA	0.7460671435041223	NA	0.594324564040631	NA	NA
nc_slr0415-as3	NA	NA	NA	-1.124565018257199	NA	0.02733359653063263	NA	NA
nc_slr0420-as	NA	NA	NA	-1.4746943670635262	NA	0.8757201272803087	NA	NA
nc_slr0420	NA	NA	NA	0.22532941533560139	NA	0.7324131804450047	NA	NA
nc_slr0423-as	NA	NA	NA	-0.672938838621929	NA	0.77928324319710085	NA	NA
nc_slr0423	NA	NA	NA	-0.15789578003411447	NA	0.34672092298393176	NA	NA
nc_slr0427	NA	NA	NA	-1.489964703804051	NA	0.9429872524997184	NA	NA
nc_slr0434-as	NA	NA	NA	-1.0778663688155927	NA	0.19918644881115583	NA	NA
nc_slr0435-as	NA	NA	NA	-2.6530042194519075	NA	0.27496316702089124	NA	NA
nc_slr0440-as	NA	NA	NA	0.029297073984431404	NA	0.9647691158263495	NA	NA
nc_slr0442-as2	NA	NA	NA	0.25204132211935754	NA	0.6984100208815922	NA	NA
nc_slr0442-as3	NA	NA	NA	-0.4272071826879169	NA	0.07597918091405867	NA	NA
nc_slr0442-as	NA	NA	NA	0.16609795451252915	NA	0.9647691158263495	NA	NA
nc_slr0442	NA	NA	NA	0.225143401321427	NA	0.8180430461240636	NA	NA
nc_slr0445-as	NA	NA	NA	-0.08739452168029033	NA	0.3811252389316491	NA	NA
nc_slr0445	NA	NA	NA	-0.016251248098465537	NA	0.3673182888487224	NA	NA
nc_slr0447	NA	NA	NA	-1.9564871174634026	NA	0.594324564040631	NA	NA
nc_slr0453-as	NA	NA	NA	0.25436471211390504	NA	0.8624632381404762	NA	NA
nc_slr0459-as	NA	NA	NA	-0.0713288840558473	NA	0.8624632381404762	NA	NA
nc_slr0467-as	NA	NA	NA	-0.29235221598367583	NA	0.41870951708492	NA	NA
nc_slr0468	NA	NA	NA	0.3183019029115188	NA	0.6652586483325006	NA	NA
nc_slr0469	NA	NA	NA	0.34651921070398284	NA	0.6045603515864193	NA	NA
nc_slr0474-as	NA	NA	NA	0.15877155260121453	NA	0.9429872524997184	NA	NA
nc_slr0479-as2	NA	NA	NA	-0.16182509337233011	NA	0.6045603515864193	NA	NA
nc_slr0479-as	NA	NA	NA	0.21658090286006634	NA	0.8169753166567393	NA	NA
nc_slr0480-as	NA	NA	NA	0.17962058497634653	NA	0.9458951075850284	NA	NA
nc_slr0482	NA	NA	NA	-0.5140212845917435	NA	0.594324564040631	NA	NA
nc_slr0483-as	NA	NA	NA	-1.770340016457173	NA	0.02303330397334184	NA	NA
nc_slr0484	NA	NA	NA	-1.0476643150599179	NA	0.5571722200718051	NA	NA
nc_slr0487-as	NA	NA	NA	-0.13334969460588955	NA	0.6652586483325006	NA	NA
nc_slr0487	NA	NA	NA	-0.3607427799015006	NA	0.2657783821366908	NA	NA
nc_slr0488-as	NA	NA	NA	-0.3155742589887457	NA	0.28397608833732335	NA	NA
nc_slr0492-as	NA	NA	NA	0.08601388393644789	NA	0.9458951075850284	NA	NA
nc_slr0513-as	NA	NA	NA	-0.31106603984193965	NA	0.28397608833732335	NA	NA
nc_slr0517-as	NA	NA	NA	-0.1600735549879024	NA	0.8624632381404762	NA	NA
nc_slr0521-as2	NA	NA	NA	0.10612707794277096	NA	0.8978744444973047	NA	NA
nc_slr0521	NA	NA	NA	0.39864408718628497	NA	0.584708522690724	NA	NA
nc_slr0522-as	NA	NA	NA	-0.03559813499443435	NA	0.6652586483325006	NA	NA
nc_slr0528-as	NA	NA	NA	-1.0343037059229936	NA	0.03851561305067935	NA	NA
nc_slr0529-as	NA	NA	NA	0.3978611355174133	NA	0.31525333969256586	NA	NA
nc_slr0534-as3	NA	NA	NA	-0.8165937438099222	NA	0.594324564040631	NA	NA
nc_slr0534-as	NA	NA	NA	0.10132493784952534	NA	0.9458951075850284	NA	NA
nc_slr0535-as	NA	NA	NA	0.12800349875172992	NA	0.9647691158263495	NA	NA
nc_slr0536-as2	NA	NA	NA	-1.140587739706267	NA	0.45827043095318637	NA	NA
nc_slr0536-as	NA	NA	NA	0.18725320136019546	NA	0.9647691158263495	NA	NA
nc_slr0536	NA	NA	NA	-2.8987197021723556	NA	0.015082462181647676	NA	NA
nc_slr0537-as	NA	NA	NA	-0.2799048025220369	NA	0.49333821959901863	NA	NA
nc_slr0541-as	NA	NA	NA	-1.1052077171936112	NA	0.48928840640055	NA	NA
nc_slr0542-as	NA	NA	NA	-0.5964506916563956	NA	1	NA	NA
nc_slr0551-as	NA	NA	NA	0.21861296415787637	NA	0.9647691158263495	NA	NA
nc_slr0552	NA	NA	NA	0.8008209220797107	NA	0.41870951708492	NA	NA
nc_slr0554	NA	NA	NA	-0.44195046828593454	NA	0.41870951708492	NA	NA
nc_slr0556-as	NA	NA	NA	0.1781703722389342	NA	0.9458951075850284	NA	NA
nc_slr0557-as	NA	NA	NA	0.1459558005974353	NA	0.8913948614040894	NA	NA
nc_slr0559	NA	NA	NA	0.08655120007689547	NA	0.9458951075850284	NA	NA
nc_slr0581	NA	NA	NA	0.09279309797494328	NA	0.6984100208815922	NA	NA
nc_slr0583	NA	NA	NA	-2.371868390614345	NA	0.06417443964082256	NA	NA
nc_slr0586	NA	NA	NA	0.16121511227612087	NA	0.8313727550868939	NA	NA
nc_slr0587	NA	NA	NA	0.23547160600695646	NA	0.7324131804450047	NA	NA
nc_slr0589	NA	NA	NA	0.21198154506639802	NA	0.9647691158263495	NA	NA
nc_slr0593-as	NA	NA	NA	-0.2164602811456547	NA	0.8542992235356	NA	NA
nc_slr0593	NA	NA	NA	0.10753217134706199	NA	0.8313727550868939	NA	NA
nc_slr0594-as	NA	NA	NA	0.0791232842144506	NA	0.9190642338250596	NA	NA
nc_slr0600-as2	NA	NA	NA	0.38350951478856776	NA	0.584708522690724	NA	NA
nc_slr0600-as	NA	NA	NA	0.3842878263253945	NA	0.8010213373011333	NA	NA
nc_slr0604-as2	NA	NA	NA	-0.02470200493204233	NA	0.594324564040631	NA	NA
nc_slr0604-as	NA	NA	NA	-0.49238987600645934	NA	0.8313727550868939	NA	NA
nc_slr0604	NA	NA	NA	-0.022839296893175844	NA	0.8010213373011333	NA	NA
nc_slr0612-as	NA	NA	NA	-0.25231644344299387	NA	0.48928840640055	NA	NA
nc_slr0615-as2	NA	NA	NA	0.7556540343519245	NA	0.3219508045569536	NA	NA
nc_slr0615	NA	NA	NA	-0.022879346078594334	NA	0.6984100208815922	NA	NA
